"Date","Price","Open","High","Low","Change %"
"07/15/2015","5.8000","5.7800","5.8000","5.7800","0.35%"
"07/14/2015","5.7800","5.8000","5.8000","5.7800","-0.34%"
"07/13/2015","5.8000","5.6500","5.8000","5.6500","2.65%"
"07/10/2015","5.6500","5.7900","5.8100","5.6500","-2.42%"
"07/09/2015","5.7900","5.6500","5.7900","5.6500","2.48%"
"07/08/2015","5.6500","5.6500","5.6500","5.6500","0.00%"
"07/07/2015","5.6500","5.6000","5.6500","5.6000","0.89%"
"07/06/2015","5.6000","5.6200","5.6200","5.6000","-0.36%"
"07/03/2015","5.6200","5.5800","5.6200","5.5800","0.72%"
"07/02/2015","5.5800","5.5800","5.5800","5.5800","5.88%"
"07/01/2015","5.2700","5.5800","5.6000","5.2700","-5.56%"
"06/30/2015","5.5800","5.2700","5.5800","5.2700","5.88%"
"06/29/2015","5.2700","5.5900","5.5900","5.2700","-5.72%"
"06/26/2015","5.5900","5.5900","5.5900","5.5900","0.00%"
"06/25/2015","5.5900","5.5900","5.5900","5.5900","0.00%"
"06/24/2015","5.5900","5.5900","5.5900","5.5900","0.00%"
"06/23/2015","5.5900","5.2700","5.5900","5.2700","6.07%"
"06/22/2015","5.2700","7.1500","7.1500","5.2700","-19.91%"
"06/19/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/18/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/17/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/16/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/15/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/12/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/11/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/10/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/09/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/08/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/05/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/04/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/03/2015","6.5800","6.5800","6.5800","6.5800","0.00%"
"06/02/2015","6.5800","5.7400","6.5800","5.7300","14.63%"
"06/01/2015","5.7400","6.1900","6.1900","5.7400","-12.77%"
"05/29/2015","6.5800","6.1900","6.5800","6.1900","6.30%"
"05/28/2015","6.1900","6.1900","6.1900","6.1900","0.00%"
"05/27/2015","6.1900","5.7200","6.1900","5.7200","8.22%"
"05/26/2015","5.7200","5.6500","5.7200","5.6500","1.24%"
"05/25/2015","5.6500","5.7500","5.7500","5.6500","-1.74%"
"05/22/2015","5.7500","6.5800","6.5800","5.7500","-12.61%"
"05/21/2015","6.5800","5.8400","6.5800","5.8300","12.67%"
"05/20/2015","5.8400","5.8400","5.8400","5.8400","-0.51%"
"05/15/2015","5.8700","5.8700","5.8700","5.8700","0.00%"
"05/14/2015","5.8700","5.8700","5.8700","5.8700","-25.79%"
"04/20/2015","7.9100","6.3900","7.9100","6.3900","23.79%"
"04/17/2015","6.3900","6.3900","6.3900","6.3900","0.00%"
"04/16/2015","6.3900","6.3900","6.3900","6.3900","0.00%"
"04/15/2015","6.3900","6.3900","6.3900","6.3900","0.00%"
"04/14/2015","6.3900","7.1600","7.1600","6.3900","-10.75%"
"04/13/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"04/10/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"04/09/2015","7.1600","6.1800","7.1600","6.1800","15.86%"
"04/08/2015","6.1800","7.1600","7.1600","6.1800","-13.69%"
"04/07/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"04/06/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"04/03/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"04/02/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"04/01/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"03/31/2015","7.1600","6.8300","7.1600","6.8300","4.83%"
"03/30/2015","6.8300","7.1600","7.1600","6.8300","-4.61%"
"03/27/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"03/26/2015","7.1600","7.1600","7.1600","7.1600","0.00%"
"03/25/2015","7.1600","7.1600","7.1600","7.1600","0.14%"
"03/24/2015","7.1500","6.8000","7.1500","6.8000","5.15%"
"03/23/2015","6.8000","7.1600","7.1600","6.8000","-4.90%"
"03/20/2015","7.1500","7.1600","7.1600","7.1500","5.15%"
"03/19/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/18/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/17/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/16/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/13/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/12/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/11/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/10/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/09/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/06/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/05/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/04/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/03/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"03/02/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"02/27/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"02/26/2015","6.8000","6.5900","6.8000","6.5800","3.19%"
"02/25/2015","6.5900","6.8000","6.8000","6.5900","0.00%"
"02/24/2015","6.5900","6.8000","6.8000","6.5900","0.15%"
"02/23/2015","6.5800","6.8000","6.8000","6.5800","-3.24%"
"02/20/2015","6.8000","6.5600","6.8000","6.5600","3.66%"
"02/19/2015","6.5600","6.8000","6.8000","6.5600","-3.53%"
"02/18/2015","6.8000","6.5800","6.8000","6.5700","3.34%"
"02/17/2015","6.5800","6.8000","6.8000","6.5800","-3.24%"
"02/16/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"02/13/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"02/12/2015","6.8000","6.8000","6.8000","6.8000","0.00%"
"02/11/2015","6.8000","7.8400","7.8400","6.8000","-13.27%"
"02/10/2015","7.8400","9.3500","9.3500","7.8400","-16.15%"
"02/09/2015","9.3500","9.3500","9.3500","9.3500","0.11%"
"02/06/2015","9.3400","7.8500","9.3400","7.8500","18.98%"
"02/05/2015","7.8500","9.3500","9.3500","7.8500","-16.04%"
"02/04/2015","9.3500","9.3500","9.3500","9.3500","0.00%"
"02/03/2015","9.3500","7.8900","9.3500","7.8900","18.50%"
"02/02/2015","7.8900","9.3500","9.3500","7.8900","-15.71%"
"01/30/2015","9.3600","7.8800","9.3600","7.8800","18.75%"
"01/29/2015","7.8820","7.9100","7.9100","7.8800","-0.38%"
"01/28/2015","7.9120","7.9000","7.9120","7.9000","0.15%"
"01/27/2015","7.9000","7.9600","7.9600","7.9000","-0.75%"
"01/26/2015","7.9600","7.9600","7.9600","7.9600","0.00%"
"01/23/2015","7.9600","7.9600","7.9600","7.9600","0.00%"
"01/22/2015","7.9600","6.4700","7.9600","6.4700","-0.13%"
"01/21/2015","7.9700","7.9600","7.9700","7.9600","0.13%"
"01/20/2015","7.9600","9.4600","9.4600","7.9600","-15.86%"
"01/19/2015","9.4600","7.9700","9.4600","7.9600","18.70%"
"01/16/2015","7.9700","9.4600","9.4600","7.9700","-15.75%"
"01/15/2015","9.4600","7.9700","9.4600","7.9600","18.84%"
"01/14/2015","7.9600","7.9700","7.9700","7.9600","0.00%"
"01/13/2015","7.9600","7.9700","7.9700","7.9600","-0.13%"
"01/12/2015","7.9700","8.5300","8.5400","7.9700","0.38%"
"01/09/2015","7.9400","8.5300","8.5400","7.9400","-6.92%"
"01/08/2015","8.5300","8.5400","8.5400","8.5300","-0.12%"
"01/07/2015","8.5400","8.5300","8.5400","8.5300","0.12%"
"01/06/2015","8.5300","8.5500","8.5500","8.5300","-0.23%"
"01/05/2015","8.5500","8.8600","8.8700","8.5500","-3.50%"
"01/02/2015","8.8600","8.8800","8.8800","8.8600","-0.23%"
"01/01/2015","8.8800","8.8800","8.8800","8.8800","0.00%"
"12/31/2014","8.8800","8.8700","8.8800","8.8700","0.11%"
"12/30/2014","8.8700","8.8800","8.8800","8.8700","-0.11%"
"12/29/2014","8.8800","8.8800","8.8800","8.8800","0.00%"
"12/26/2014","8.8800","8.8800","8.8800","8.8800","0.00%"
"12/25/2014","8.8800","8.8800","8.8800","8.8800","0.00%"
"12/24/2014","8.8800","8.8800","8.8800","8.8800","0.00%"
"12/23/2014","8.8800","11.3200","11.3200","8.8800","-21.55%"
"12/22/2014","11.3200","6.9500","11.3200","6.9400","63.58%"
"12/19/2014","6.9200","6.9500","6.9500","6.9200","-8.47%"
"12/18/2014","7.5600","6.9500","7.5600","6.9400","8.78%"
"12/17/2014","6.9500","6.9400","6.9500","6.9400","0.14%"
"12/16/2014","6.9400","6.9500","6.9500","6.9400","-0.14%"
"12/15/2014","6.9500","6.9400","6.9500","6.9400","0.14%"
"12/12/2014","6.9400","6.9500","6.9500","6.9400","-0.14%"
"12/11/2014","6.9500","6.9600","6.9600","6.9500","0.00%"
"12/10/2014","6.9500","6.9600","6.9600","6.9500","-0.14%"
"12/09/2014","6.9600","6.5000","6.9600","6.5000","7.08%"
"12/08/2014","6.5000","6.5300","6.5300","6.5000","-0.46%"
"12/05/2014","6.5300","7.3000","7.3000","6.5300","-10.55%"
"12/04/2014","7.3000","7.3000","7.3000","7.3000","0.00%"
"12/03/2014","7.3000","7.3300","7.3300","7.3000","-0.41%"
"12/02/2014","7.3300","7.3200","7.3300","7.3200","0.14%"
"12/01/2014","7.3200","7.3100","7.3200","7.3100","0.14%"
"11/28/2014","7.3100","7.3200","7.3200","7.3100","-0.14%"
"11/27/2014","7.3200","7.3300","7.3300","7.3200","-0.14%"
"11/26/2014","7.3300","7.3300","7.3300","7.3300","0.00%"
"11/25/2014","7.3300","7.3300","7.3300","7.3300","0.00%"
"11/24/2014","7.3300","7.0500","7.3300","7.0500","3.68%"
"11/21/2014","7.0700","7.0500","7.0700","7.0500","0.28%"
"11/20/2014","7.0500","7.0800","7.0800","7.0500","-0.42%"
"11/19/2014","7.0800","7.0800","7.0800","7.0800","0.00%"
"11/18/2014","7.0800","7.0700","7.0800","7.0700","0.14%"
"11/17/2014","7.0700","7.0800","7.0800","7.0700","-0.14%"
"11/14/2014","7.0800","7.0800","7.0800","7.0800","0.00%"
"11/13/2014","7.0800","7.1100","7.1100","7.0800","-0.42%"
"11/12/2014","7.1100","7.1000","7.1100","7.1000","0.14%"
"11/11/2014","7.1000","7.1100","7.1100","7.1000","-0.14%"
"11/10/2014","7.1100","7.1100","7.1100","7.1100","3.64%"
"11/07/2014","6.8600","6.8700","6.8700","6.8600","-0.15%"
"11/06/2014","6.8700","7.1100","7.1100","6.8700","-0.15%"
"11/05/2014","6.8800","7.1100","7.1100","6.8800","-3.23%"
"11/04/2014","7.1100","6.8900","7.1100","6.8900","0.00%"
"11/03/2014","7.1100","6.8900","7.1100","6.8800","3.19%"
"10/31/2014","6.8900","6.8900","6.8900","6.8900","0.15%"
"10/30/2014","6.8800","6.4000","6.8800","6.4000","7.50%"
"10/29/2014","6.4000","6.4100","6.4100","6.0700","-0.16%"
"10/28/2014","6.4100","6.4000","6.4100","6.0700","0.16%"
"10/27/2014","6.4000","6.0700","6.4000","6.0700","5.44%"
"10/24/2014","6.0700","6.0700","6.0700","6.0700","7.05%"
"10/23/2014","5.6700","7.6000","7.6000","5.6700","-25.39%"
"10/22/2014","7.6000","7.6000","7.6000","7.6000","0.00%"
"10/21/2014","7.6000","7.6000","7.6000","7.6000","-11.42%"
"10/17/2014","8.5800","6.5200","8.5800","6.4700","31.39%"
"10/16/2014","6.5300","6.5200","6.5300","6.5200","0.15%"
"10/15/2014","6.5200","6.5000","6.5200","6.5000","0.31%"
"10/14/2014","6.5000","6.5100","6.5100","6.5000","-0.15%"
"10/13/2014","6.5100","6.5200","6.5200","6.5100","-0.15%"
"10/10/2014","6.5200","6.4700","6.5200","6.4700","0.77%"
"10/09/2014","6.4700","6.5100","6.5100","6.4700","-0.61%"
"10/08/2014","6.5100","6.5100","6.5100","6.4900","0.00%"
"10/07/2014","6.5100","6.5100","6.5100","6.4800","0.46%"
"10/06/2014","6.4800","6.4800","6.4800","6.4800","-0.46%"
"10/03/2014","6.5100","6.5100","6.5100","6.5100","0.00%"
"10/02/2014","6.5100","6.5100","6.5100","6.5100","-0.05%"
"10/01/2014","6.5130","5.7900","6.5100","5.7900","12.43%"
"09/30/2014","5.7930","5.7900","5.7900","5.7900","0.02%"
"09/29/2014","5.7920","5.7900","5.7900","5.7900","-0.02%"
"09/26/2014","5.7930","5.7900","5.7900","5.7900","0.02%"
"09/25/2014","5.7920","5.7900","5.7900","5.7900","-0.02%"
"09/24/2014","5.7930","5.7900","5.7900","5.7900","0.05%"
"09/23/2014","5.7900","5.7900","5.7900","5.7900","0.00%"
"09/22/2014","5.7900","5.7900","5.7900","5.7900","6.83%"
"09/19/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/18/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/17/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/16/2014","5.4200","5.7300","5.7400","5.4200","-5.41%"
"09/15/2014","5.7300","5.4200","5.7300","5.4200","5.72%"
"09/12/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/11/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/10/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/09/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/08/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/05/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/04/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/03/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/02/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"09/01/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"08/29/2014","5.4200","5.5900","5.5900","5.4200","-3.04%"
"08/28/2014","5.5900","5.5900","5.5900","5.5900","3.14%"
"08/27/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"08/26/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"08/25/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"08/22/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"08/21/2014","5.4200","5.4200","5.4200","5.4200","0.00%"
"08/20/2014","5.4200","5.4300","5.4300","5.4200","-0.18%"
"08/19/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/18/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/15/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/14/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/13/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/12/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/11/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/07/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/06/2014","5.4300","5.4300","5.4300","5.4300","0.00%"
"08/05/2014","5.4300","5.4600","5.4600","5.4300","-0.55%"
"08/04/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"08/01/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/31/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/30/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/29/2014","5.4600","6.3000","6.3000","5.4600","-13.33%"
"07/28/2014","6.3000","5.4600","6.3000","5.4600","15.38%"
"07/25/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/24/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/23/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/22/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/21/2014","5.4600","5.4600","5.4600","5.4600","-0.18%"
"07/18/2014","5.4700","5.4600","5.4600","5.4600","0.18%"
"07/17/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/16/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/15/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/14/2014","5.4600","5.4600","5.4600","5.4600","-21.78%"
"07/11/2014","6.9800","5.4600","6.9800","5.4600","27.84%"
"07/10/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/09/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/08/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/07/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/04/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/03/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/02/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"07/01/2014","5.4600","6.9800","6.9800","5.4600","-21.78%"
"06/30/2014","6.9800","5.4600","6.9800","5.4600","27.84%"
"06/27/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"06/26/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"06/25/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"06/24/2014","5.4600","5.4600","5.4600","5.4600","0.00%"
"06/23/2014","5.4600","5.4600","5.4600","5.4600","-35.46%"
"05/20/2014","8.4600","8.4600","8.4600","8.4600","-0.12%"
"05/15/2014","8.4700","8.4700","8.4700","8.4700","69.40%"
"05/09/2014","5.0000","8.4900","8.4900","5.0000","-41.04%"
"05/08/2014","8.4800","8.5000","8.5000","8.4800","-0.24%"
"05/07/2014","8.5000","8.5000","8.5000","8.5000","-0.12%"
"05/05/2014","8.5100","8.5100","8.5100","8.5100","0.00%"
"05/02/2014","8.5100","8.5100","8.5100","8.5100","0.00%"
"04/30/2014","8.5100","8.5100","8.5100","8.5100","-0.23%"
"04/21/2014","8.5300","8.5300","8.5300","8.5300","0.00%"
"04/18/2014","8.5300","8.5300","8.5300","8.5300","70.60%"
"04/17/2014","5.0000","5.0000","5.0000","5.0000","0.00%"
"04/16/2014","5.0000","5.0000","5.0000","5.0000","0.00%"
"04/15/2014","5.0000","5.0000","5.0000","5.0000","0.00%"
"04/14/2014","5.0000","5.0000","5.0000","5.0000","0.00%"
"04/11/2014","5.0000","5.0000","5.0000","5.0000","0.00%"
"04/10/2014","5.0000","5.0000","5.0000","5.0000","0.00%"
"04/09/2014","5.0000","5.0000","5.0000","5.0000","0.00%"
"04/08/2014","5.0000","7.3200","7.3200","5.0000","-31.60%"
"04/07/2014","7.3100","8.5400","8.5400","7.3100","-0.14%"
"04/04/2014","7.3200","8.5600","8.5600","7.3200","-6.75%"
"04/03/2014","7.8500","7.1400","7.8500","7.1400","9.94%"
"04/02/2014","7.1400","7.1400","7.1400","7.1400","-9.04%"
"04/01/2014","7.8500","7.8500","7.8500","7.8500","0.00%"
"03/31/2014","7.8500","7.8500","7.8500","7.8500","-24.88%"
"03/28/2014","10.4500","13.7400","13.7500","10.4500","-23.94%"
"03/27/2014","13.7400","10.4400","13.7400","10.4400","31.61%"
"03/26/2014","10.4400","10.4300","10.4400","10.4300","0.10%"
"03/25/2014","10.4300","10.4400","10.4400","10.4300","0.00%"
"03/24/2014","10.4300","10.4300","10.4400","10.4300","0.00%"
"03/21/2014","10.4300","10.3700","10.4600","10.3700","-0.29%"
"03/20/2014","10.4600","10.3700","10.4600","10.3700","4.08%"
"03/19/2014","10.0500","10.0500","10.0500","10.0500","0.00%"
"03/18/2014","10.0500","12.8200","12.8200","10.0500","-21.61%"
"03/17/2014","12.8200","12.0400","12.8200","12.0400","6.48%"
"03/14/2014","12.0400","20.0800","20.0800","12.0400","-30.48%"
"03/13/2014","17.3200","17.3200","17.3200","17.3200","0.00%"
"03/12/2014","17.3200","17.3200","17.3200","17.3200","0.00%"
"03/11/2014","17.3200","17.3200","17.3200","17.3200","0.00%"
"03/10/2014","17.3200","17.3300","17.3300","17.3200","-0.06%"
"03/07/2014","17.3300","17.3300","17.3300","17.3300","0.00%"
"03/06/2014","17.3300","23.3600","23.3600","17.3300","-8.60%"
"03/05/2014","18.9600","23.3600","23.3600","18.9600","-18.84%"
"03/04/2014","23.3600","23.3600","23.3600","23.3600","0.00%"
"03/03/2014","23.3600","23.3600","23.3600","23.3600","0.00%"
"02/28/2014","23.3600","23.3900","23.3900","23.3600","-0.13%"
"02/27/2014","23.3900","23.4000","23.4000","23.3900","-0.04%"
"02/26/2014","23.4000","23.4000","23.4000","23.4000","0.04%"
"02/25/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"02/24/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"02/21/2014","23.3900","23.4000","23.4000","23.3900","-0.04%"
"02/20/2014","23.4000","23.4000","23.4000","23.4000","0.00%"
"02/19/2014","23.4000","23.3900","23.4000","23.3900","0.04%"
"02/18/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"02/17/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"02/14/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"02/13/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"02/12/2014","23.3900","23.4200","23.4200","23.3900","-0.13%"
"02/11/2014","23.4200","23.4100","23.4200","23.4100","0.04%"
"02/10/2014","23.4100","23.3900","23.4100","23.3900","0.09%"
"02/07/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"02/06/2014","23.3900","23.4000","23.4000","23.3900","-0.04%"
"02/05/2014","23.4000","23.4000","23.4000","23.4000","0.00%"
"02/04/2014","23.4000","23.3900","23.4000","23.3900","0.04%"
"02/03/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"01/31/2014","23.3900","23.3800","23.3900","23.3800","0.04%"
"01/30/2014","23.3800","24.4800","24.4800","23.3800","-4.49%"
"01/29/2014","24.4800","24.4700","24.4800","23.3900","4.66%"
"01/28/2014","23.3900","23.3900","23.3900","23.3900","0.00%"
"01/27/2014","23.3900","23.4200","23.4200","23.3900","-0.13%"
"01/24/2014","23.4200","23.4100","23.4200","23.4100","0.04%"
"01/23/2014","23.4100","23.4200","23.4200","23.4100","-0.04%"
"01/22/2014","23.4200","23.4100","23.4200","23.4100","0.04%"
"01/21/2014","23.4100","23.4100","23.4100","23.4100","0.00%"
"01/20/2014","23.4100","23.4200","23.4200","23.4100","-0.04%"
"01/17/2014","23.4200","23.4000","23.4200","23.4000","0.09%"
"01/16/2014","23.4000","23.4200","23.4200","23.4000","-0.09%"
"01/15/2014","23.4200","23.4200","23.4200","23.4200","0.00%"
"01/14/2014","23.4200","23.4300","23.4300","23.4200","-0.04%"
"01/13/2014","23.4300","23.4200","23.4300","23.4200","0.04%"
"01/10/2014","23.4200","23.4300","23.4300","23.4200","-0.04%"
"01/09/2014","23.4300","23.4500","23.4500","23.4300","-0.09%"
"01/08/2014","23.4500","23.4400","23.4500","23.4400","0.04%"
"01/07/2014","23.4400","23.4500","23.4500","23.4400","-0.04%"
"01/06/2014","23.4500","23.4300","23.4500","23.4300","0.09%"
"01/03/2014","23.4300","23.4400","23.4400","23.4300","-0.04%"
"01/02/2014","23.4400","23.4500","23.4500","23.4400","-0.04%"
"01/01/2014","23.4500","22.7300","23.4500","22.7300","3.17%"
